ratio = 7.757805934340011, flow_size = 6.941695MB
ratio = 2.041327329532258, flow_size = 1.494139MB
ratio = 8.622278845461743, flow_size = 4.044903MB
ratio = 13.699287497026518, flow_size = 3.061046MB
ratio = 16.77298844740422, flow_size = 1.712764MB
ratio = 33.810087247520016, flow_size = 0.001994MB
ratio = 7.1310713162381845, flow_size = 5.714386MB
ratio = 8.727203059628755, flow_size = 4.88271MB
ratio = 8.359066626242774, flow_size = 5.606688MB
ratio = 11.613331834462171, flow_size = 3.721864MB
ratio = 10.22715324312437, flow_size = 4.51226MB
ratio = 9.234824417150975, flow_size = 5.225936MB
ratio = 2.0698403802420704, flow_size = 1.008861MB
ratio = 6.747724374146357, flow_size = 7.814063MB
ratio = 5.604090062571305, flow_size = 9.65631MB
ratio = 9.726145903775421, flow_size = 5.687382MB
ratio = 3.045992842902335, flow_size = 1.798687MB
ratio = 16.673806792860848, flow_size = 3.167418MB
ratio = 9.758529551721963, flow_size = 4.111207MB
ratio = 2.920281598823575, flow_size = 23.780975MB
ratio = 17.348788332595895, flow_size = 1.352107MB
ratio = 17.25951642901426, flow_size = 1.585688MB
ratio = 6.115431801884048, flow_size = 8.185358MB
ratio = 2.3068971453453635, flow_size = 5.791423MB
ratio = 7.942592452869268, flow_size = 7.964427MB
ratio = 2.419981939497316, flow_size = 2.279688MB
ratio = 2.0895773294908744, flow_size = 3.875456MB
ratio = 13.583089893102347, flow_size = 2.526727MB
ratio = 10.425501926837923, flow_size = 7.129204MB
ratio = 2.5213072894877304, flow_size = 1.555795MB
ratio = 5.215056611269285, flow_size = 0.1305MB
ratio = 10.930450896650418, flow_size = 4.16954MB
ratio = 4.711409549782855, flow_size = 0.943058MB
ratio = 5.681410892516102, flow_size = 9.626119MB
ratio = 2.2537463003099583, flow_size = 0.973976MB
ratio = 15.818730898636945, flow_size = 7.793424MB
ratio = 2.5151642695656355, flow_size = 0.942193MB
ratio = 9.455558450112314, flow_size = 7.230185MB
ratio = 2.2232436327843494, flow_size = 0.628975MB
ratio = 3.3221773611066956, flow_size = 21.287445MB
ratio = 37.7433970856102, flow_size = 0.006976MB
ratio = 13.256564303939488, flow_size = 3.856939MB
ratio = 3.768316185136814, flow_size = 1.399958MB
ratio = 12.620993154406172, flow_size = 3.524541MB
ratio = 4.119496946157067, flow_size = 0.728228MB
ratio = 4.232568851932737, flow_size = 21.005516MB
ratio = 2.11995444343952, flow_size = 1.326463MB
ratio = 5.762867779772534, flow_size = 9.814733MB
ratio = 4.858949799539315, flow_size = 9.669764MB
ratio = 11.482902833927469, flow_size = 1.14818MB
ratio = 10.112199554836748, flow_size = 8.840482MB
ratio = 8.079059309674284, flow_size = 0.09846MB
ratio = 5.376338156569394, flow_size = 9.008292MB
ratio = 11.962561082050339, flow_size = 3.919866MB
ratio = 9.755306145127236, flow_size = 4.839607MB
ratio = 2.8331370009192534, flow_size = 29.58939MB
ratio = 7.634093524770209, flow_size = 6.814718MB
ratio = 11.420709628707005, flow_size = 4.230596MB
ratio = 16.975075757993917, flow_size = 4.272125MB
ratio = 2.433017891468283, flow_size = 0.063515MB
ratio = 5.03300744966317, flow_size = 1.809042MB
ratio = 2.2529529124318697, flow_size = 1.552188MB
ratio = 4.667146546350441, flow_size = 13.564214MB
ratio = 14.005497134048566, flow_size = 2.643018MB
ratio = 4.1521630509301755, flow_size = 1.95509MB
ratio = 6.818563090025653, flow_size = 8.243468MB
ratio = 6.277337471080677, flow_size = 7.604496MB
ratio = 10.856567854228992, flow_size = 0.121464MB
ratio = 9.090353932825872, flow_size = 0.179525MB
ratio = 2.2107732927490114, flow_size = 0.93669MB
ratio = 12.036741571674048, flow_size = 3.844843MB
ratio = 8.447373473988195, flow_size = 6.114017MB
ratio = 12.690061818813774, flow_size = 2.784749MB
ratio = 13.120880709375797, flow_size = 3.037672MB
ratio = 9.031491560833471, flow_size = 2.071677MB
ratio = 6.819529855742116, flow_size = 7.367503MB
ratio = 19.01248654467169, flow_size = 0.06838MB
ratio = 6.474061377975443, flow_size = 7.215525MB
ratio = 5.188781215057771, flow_size = 0.014366MB
ratio = 13.356162595530982, flow_size = 7.029827MB
ratio = 6.149010061143282, flow_size = 7.324158MB
ratio = 3.1544779050027985, flow_size = 26.903531MB
ratio = 13.157887285169307, flow_size = 2.934995MB
ratio = 3.8421500083232267, flow_size = 1.908425MB
ratio = 7.470541093807136, flow_size = 6.882396MB
ratio = 6.656021082722887, flow_size = 0.436224MB
ratio = 7.107506874728389, flow_size = 6.434351MB
ratio = 5.71537615896787, flow_size = 9.102756MB
ratio = 4.154419113364397, flow_size = 14.36714MB
ratio = 4.625221694604955, flow_size = 9.957428MB
ratio = 13.910961838677428, flow_size = 2.372334MB
ratio = 8.951222219598026, flow_size = 4.952381MB
ratio = 2.027609899579475, flow_size = 0.940257MB
ratio = 55.60874957717894, flow_size = 0.007983MB
ratio = 5.246692670541789, flow_size = 13.536495MB
ratio = 2.703510899911978, flow_size = 3.845381MB
ratio = 32.786033738721066, flow_size = 0.054178MB
ratio = 9.724811901472997, flow_size = 6.317779MB
ratio = 4.518412983208849, flow_size = 26.679263MB
ratio = 4.227632488763767, flow_size = 1.834128MB
ratio = 40.37956726470764, flow_size = 0.10227MB
ratio = 8.366772568609829, flow_size = 4.515543MB
ratio = 4.546336469939761, flow_size = 1.416928MB
ratio = 78.24921478618023, flow_size = 0.000928MB
ratio = 2.4914884503109533, flow_size = 1.405822MB
ratio = 8.864345089157045, flow_size = 4.626677MB
ratio = 17.04272621318076, flow_size = 1.301211MB
ratio = 10.511714985894775, flow_size = 4.345858MB
ratio = 4.727537208649256, flow_size = 1.012194MB
ratio = 15.303453464353359, flow_size = 3.516911MB
ratio = 2.492805262206778, flow_size = 28.397487MB
ratio = 2.4961860301241963, flow_size = 1.256291MB
ratio = 2.6330995490118054, flow_size = 1.389083MB
ratio = 13.955905362476885, flow_size = 1.20816MB
ratio = 141.6171626984127, flow_size = 0.022397MB
ratio = 16.691475834749543, flow_size = 1.901481MB
ratio = 9.401732419268587, flow_size = 4.85379MB
ratio = 2.9193723368101847, flow_size = 1.727214MB
ratio = 14.895598778131038, flow_size = 1.863663MB
ratio = 6.128885021676742, flow_size = 0.683518MB
ratio = 59.118978744811976, flow_size = 0.234889MB
ratio = 7.247954538365136, flow_size = 6.402495MB
ratio = 5.538926622575296, flow_size = 9.7995MB
ratio = 5.378136020151134, flow_size = 1.015803MB
ratio = 17.262625680382744, flow_size = 1.398843MB
ratio = 9.650187690346343, flow_size = 5.291094MB
ratio = 48.988269794721404, flow_size = 0.117754MB
ratio = 2.186094920899251, flow_size = 1.506567MB
ratio = 8.62688618063671, flow_size = 5.523023MB
ratio = 7.1630506195429255, flow_size = 7.672301MB
ratio = 13.608831359296042, flow_size = 3.643287MB
ratio = 2.3111395471372753, flow_size = 1.645205MB
ratio = 7.560661322146184, flow_size = 8.522576MB
ratio = 14.304405083294924, flow_size = 2.305206MB
ratio = 2.7538991052344772, flow_size = 21.072189MB
ratio = 2.455016463805927, flow_size = 4.485531MB
ratio = 4.053797119073022, flow_size = 24.541037MB
ratio = 2.4827600088565047, flow_size = 1.679908MB
ratio = 9.838509030357372, flow_size = 9.213988MB
ratio = 13.52164566660991, flow_size = 1.022999MB
ratio = 16.439946243893075, flow_size = 4.623832MB
ratio = 12.507249330259532, flow_size = 2.711567MB
ratio = 5.197757997839932, flow_size = 1.82378MB
ratio = 10.705252302025782, flow_size = 4.759657MB
ratio = 2.599828146901448, flow_size = 28.13616MB
ratio = 2.5627700885837554, flow_size = 23.579448MB
ratio = 4.663400565174748, flow_size = 9.776404MB
ratio = 3.243679453256298, flow_size = 20.164402MB
ratio = 46.46095739629646, flow_size = 0.178503MB
ratio = 12.78765524530961, flow_size = 0.985479MB
ratio = 10.54623429960536, flow_size = 4.136523MB
ratio = 2.021778713140533, flow_size = 1.41537MB
ratio = 17.22772140989709, flow_size = 1.597312MB
ratio = 7.546328795593474, flow_size = 5.859233MB
ratio = 8.5707127381028, flow_size = 1.592204MB
ratio = 2.205102605062669, flow_size = 0.726912MB
ratio = 20.02126830535442, flow_size = 0.636853MB
ratio = 16.403744549884586, flow_size = 1.810577MB
ratio = 17.29542073710601, flow_size = 3.903207MB
ratio = 16.33720536528194, flow_size = 1.324213MB
ratio = 256.2876439326838, flow_size = 0.004215MB
ratio = 109.54680689785863, flow_size = 0.076232MB
ratio = 5.62651061513337, flow_size = 0.121278MB
ratio = 28.89335944454335, flow_size = 0.036158MB
ratio = 20.741906349868, flow_size = 0.07388MB
ratio = 28.158836931756536, flow_size = 0.01209MB
ratio = 12.061338456484735, flow_size = 2.346822MB
ratio = 86.93108942441745, flow_size = 0.010243MB
ratio = 9.273232693946014, flow_size = 3.996542MB
ratio = 16.86934434082688, flow_size = 4.060216MB
ratio = 8.497720382710853, flow_size = 4.994225MB
ratio = 12.132877911965018, flow_size = 3.933696MB
ratio = 2.0298144665377738, flow_size = 3.523494MB
ratio = 124.8174123337364, flow_size = 0.000834MB
ratio = 5.941227006136826, flow_size = 9.204192MB
ratio = 2.2350931377280183, flow_size = 3.609606MB
ratio = 11.607973502248441, flow_size = 2.368922MB
ratio = 7.1144412868150875, flow_size = 8.445199MB
ratio = 4.543384879725086, flow_size = 0.179864MB
ratio = 2.0905158513938775, flow_size = 0.974817MB
ratio = 108.09422070291636, flow_size = 0.01385MB
ratio = 13.379607098860822, flow_size = 2.64223MB
ratio = 9.627045420754236, flow_size = 4.2021MB
ratio = 7.948005795984996, flow_size = 5.152712MB
ratio = 2.3271571453212374, flow_size = 4.673537MB
ratio = 7.754758687345069, flow_size = 7.899037MB
ratio = 4.431884947603806, flow_size = 0.174196MB
ratio = 3.3776679397888114, flow_size = 1.012134MB
ratio = 12.63240906013418, flow_size = 3.777908MB
ratio = 12.33817325244079, flow_size = 3.05168MB
ratio = 7.664906418548681, flow_size = 2.122453MB
ratio = 7.565654030956929, flow_size = 6.651742MB
ratio = 2.0188185486270336, flow_size = 28.165246MB
ratio = 88.65530243519245, flow_size = 0.026278MB
ratio = 2.8916032117382926, flow_size = 19.160679MB
ratio = 11.061721463805666, flow_size = 3.874973MB
ratio = 12.664235787823035, flow_size = 2.62778MB
ratio = 9.652591370177605, flow_size = 5.118112MB
ratio = 4.423184675926619, flow_size = 13.45355MB
ratio = 13.27045190351642, flow_size = 2.857217MB
ratio = 3.657025009175351, flow_size = 16.119013MB
ratio = 5.537597702982932, flow_size = 8.175433MB
ratio = 2.6430688960037947, flow_size = 0.050971MB
ratio = 2.296384117933384, flow_size = 1.617465MB
ratio = 2.2014316047545037, flow_size = 0.991968MB
ratio = 2.9736001546434454, flow_size = 1.197962MB
ratio = 2.1703441561901133, flow_size = 7.338219MB
ratio = 12.35924329732479, flow_size = 5.600615MB
ratio = 11.305511302699944, flow_size = 4.484178MB
ratio = 9.551948051948052, flow_size = 0.028933MB
ratio = 7.072723440823675, flow_size = 7.202834MB
ratio = 2.0715365901768688, flow_size = 0.131783MB
ratio = 2.533007020029626, flow_size = 0.320779MB
ratio = 5.232195931323042, flow_size = 8.217296MB
ratio = 6.890472620547748, flow_size = 7.379893MB
ratio = 14.485278857484566, flow_size = 2.614835MB
ratio = 16.092730986857568, flow_size = 3.201127MB
ratio = 4.608207978663742, flow_size = 0.859219MB
ratio = 9.075394705222218, flow_size = 5.014419MB
ratio = 14.264447676744854, flow_size = 2.484211MB
ratio = 4.6438600157035435, flow_size = 12.859967MB
ratio = 13.15075294377996, flow_size = 3.243882MB
ratio = 2.0102001753541043, flow_size = 1.833946MB
ratio = 9.202585976733838, flow_size = 4.59298MB
ratio = 5.485717242806873, flow_size = 0.017421MB
ratio = 9.26463564155872, flow_size = 4.425311MB
ratio = 6.0788874535460335, flow_size = 9.347716MB
ratio = 7.8005164972098315, flow_size = 1.271281MB
ratio = 9.79755316050102, flow_size = 0.434488MB
ratio = 22.723230301741005, flow_size = 4.443655MB
ratio = 6.57044820362695, flow_size = 10.259188MB
ratio = 2.0621846850011947, flow_size = 0.750947MB
ratio = 9.15269206536124, flow_size = 4.285493MB
ratio = 3.1090423448686417, flow_size = 1.424935MB
ratio = 2.507114549659827, flow_size = 1.665865MB
ratio = 5.627643394074117, flow_size = 0.765963MB
ratio = 8.956431632438003, flow_size = 1.939532MB
ratio = 10.977313456195954, flow_size = 4.474641MB
ratio = 3.610135980081791, flow_size = 2.019627MB
ratio = 3.059863261612709, flow_size = 0.495324MB
ratio = 2.322794396062098, flow_size = 0.013355MB
ratio = 4.194283848075345, flow_size = 16.117792MB
ratio = 2.104087502361808, flow_size = 1.606611MB
ratio = 6.016708736590211, flow_size = 7.586381MB
ratio = 4.511990521891335, flow_size = 1.905593MB
ratio = 13.39991053194593, flow_size = 2.968429MB
ratio = 4.325501307479295, flow_size = 1.758613MB
ratio = 36.059656652360516, flow_size = 0.068949MB
ratio = 2.8277762690158235, flow_size = 27.443873MB
ratio = 5.514562915399346, flow_size = 12.607823MB
ratio = 7.989148271469426, flow_size = 6.400231MB
ratio = 2.983324136145629, flow_size = 6.905212MB
ratio = 3.405473107506563, flow_size = 23.414526MB
ratio = 2.414773067305716, flow_size = 4.486144MB
ratio = 2.571173100920676, flow_size = 1.116058MB
ratio = 13.296524862531781, flow_size = 3.129869MB
ratio = 2.6424198333489572, flow_size = 8.93596MB
ratio = 14.393965457346363, flow_size = 4.880677MB
ratio = 12.573827077857947, flow_size = 3.585546MB
ratio = 4.325670970698961, flow_size = 9.813176MB
ratio = 9.513867935476384, flow_size = 0.004983MB
ratio = 77.69519602429597, flow_size = 0.053379MB
ratio = 11.363183901780848, flow_size = 2.57187MB
ratio = 10.875911180735784, flow_size = 4.22685MB
ratio = 6.399998807379933, flow_size = 3.950811MB
ratio = 11.496560447922914, flow_size = 2.268928MB
ratio = 5.998613670474087, flow_size = 6.879735MB
ratio = 3.7086557073144135, flow_size = 2.089747MB
ratio = 2.757383952188368, flow_size = 1.692353MB
ratio = 4.123274328788007, flow_size = 0.183847MB
ratio = 2.2423193832559005, flow_size = 19.549499MB
ratio = 2.0890528811226248, flow_size = 2.757835MB
ratio = 20.04353188054883, flow_size = 1.797645MB
ratio = 16.65103877444888, flow_size = 1.303557MB
ratio = 3.045459008345606, flow_size = 0.023671MB
ratio = 2.4168328535937222, flow_size = 4.86637MB
ratio = 11.67481006345885, flow_size = 2.341859MB
ratio = 2.1956888082552295, flow_size = 1.565478MB
ratio = 3.184876401549556, flow_size = 18.427078MB
ratio = 8.070014528927468, flow_size = 7.906409MB
ratio = 6.1070319856305995, flow_size = 8.946526MB
ratio = 2.2678880327095454, flow_size = 1.115744MB
ratio = 7.857703671634737, flow_size = 6.817349MB
ratio = 3.226254917620611, flow_size = 1.918337MB
ratio = 8.938178215545625, flow_size = 4.308535MB
ratio = 12.079873115326764, flow_size = 3.541976MB
ratio = 10.310373652989814, flow_size = 4.353943MB
ratio = 16.40953807806534, flow_size = 1.749611MB
ratio = 11.595754028498485, flow_size = 2.345562MB
ratio = 13.10060696130448, flow_size = 3.337176MB
ratio = 14.513766534014144, flow_size = 3.142107MB
ratio = 2.719609976804788, flow_size = 0.735197MB
ratio = 3.431107367618079, flow_size = 0.700913MB
ratio = 11.344516416066876, flow_size = 3.97715MB
ratio = 29.080129450705545, flow_size = 1.730495MB
ratio = 2.7811385042504617, flow_size = 1.981541MB
ratio = 2.2821390236965957, flow_size = 1.250497MB
ratio = 2.2545760572270144, flow_size = 1.546215MB
ratio = 13.354244410686569, flow_size = 2.791587MB
ratio = 2.55813044523472, flow_size = 28.727316MB
ratio = 16.572562936240296, flow_size = 1.77541MB
ratio = 5.9362738424968455, flow_size = 9.014442MB
ratio = 14.055220977012903, flow_size = 2.384415MB
ratio = 4.876134066657265, flow_size = 1.932016MB
ratio = 2.500260343653623, flow_size = 1.688965MB
ratio = 5.357414236955618, flow_size = 9.97014MB
ratio = 12.949213722483496, flow_size = 9.197314MB
ratio = 7.98276457266587, flow_size = 6.5014MB
ratio = 6.233026507427906, flow_size = 1.949526MB
ratio = 5.067132178362515, flow_size = 8.887414MB
ratio = 5.639769609932566, flow_size = 1.041705MB
ratio = 9.794652638047006, flow_size = 4.638492MB
ratio = 6.766469767823447, flow_size = 8.334457MB
ratio = 6.117043616410488, flow_size = 9.00138MB
ratio = 3.4064716840983222, flow_size = 20.793235MB
ratio = 13.685228597289782, flow_size = 3.613708MB
ratio = 2.6103875486999026, flow_size = 1.705384MB
ratio = 6.954064717840388, flow_size = 7.547294MB
ratio = 2.179347332060722, flow_size = 0.820682MB
ratio = 9.14796633941094, flow_size = 0.021221MB
ratio = 2.481787703527589, flow_size = 1.688113MB
ratio = 4.355943454581114, flow_size = 1.483343MB
ratio = 2.2254789132493262, flow_size = 1.539709MB
ratio = 2.9243535033008716, flow_size = 20.552355MB
ratio = 3.7281610444858364, flow_size = 1.932084MB
ratio = 2.5478860199567945, flow_size = 0.018105MB
ratio = 2.5070717757792926, flow_size = 1.097137MB
ratio = 19.99331423113658, flow_size = 0.000307MB
ratio = 3.0455311534596556, flow_size = 21.005938MB
ratio = 3.1110721562739743, flow_size = 23.036332MB
ratio = 3.3982504487481027, flow_size = 17.803433MB
ratio = 4.735209183551706, flow_size = 1.901264MB
ratio = 6.976906732177512, flow_size = 6.767383MB
ratio = 7.396741658117563, flow_size = 7.00595MB
ratio = 17.107277670089356, flow_size = 1.937895MB
ratio = 5.39446980145064, flow_size = 8.892864MB
ratio = 2.0999926583951254, flow_size = 0.064653MB
ratio = 13.725431274346132, flow_size = 0.009335MB
ratio = 3.412044049075697, flow_size = 1.705552MB
ratio = 15.359157727453317, flow_size = 0.022247MB
ratio = 3.0743657705414615, flow_size = 0.059683MB
ratio = 2.879024027575952, flow_size = 1.666923MB
ratio = 13.272062524411014, flow_size = 2.912571MB
ratio = 8.12160107245043, flow_size = 4.719345MB
ratio = 13.469771640108467, flow_size = 3.033973MB
ratio = 8.793078292587607, flow_size = 5.395753MB
ratio = 13.512151830650428, flow_size = 3.006794MB
ratio = 8.989166115213152, flow_size = 5.381565MB
ratio = 3.8321094301582326, flow_size = 12.586979MB
ratio = 18.95192123876888, flow_size = 0.075132MB
ratio = 5.087300868935554, flow_size = 2.01058MB
ratio = 12.152703236699358, flow_size = 1.61049MB
ratio = 2.1435300950199236, flow_size = 0.641524MB
ratio = 2.246024545383595, flow_size = 2.395596MB
ratio = 6.303343841660701, flow_size = 7.949698MB
ratio = 3.3514647062233394, flow_size = 17.391882MB
ratio = 6.527381635274288, flow_size = 7.990653MB
ratio = 7.7187698744128665, flow_size = 6.128663MB
ratio = 12.26037173114329, flow_size = 2.661609MB
ratio = 6.159443033800033, flow_size = 8.437368MB
ratio = 2.502763730448077, flow_size = 0.003607MB
ratio = 17.288661575588428, flow_size = 1.813696MB
ratio = 5.98534960931335, flow_size = 8.215364MB
ratio = 5.872850417384102, flow_size = 8.658075MB
ratio = 3.2941327583267763, flow_size = 25.020831MB
ratio = 8.520949149545208, flow_size = 6.377436MB
ratio = 2.1921178752781425, flow_size = 1.57461MB
ratio = 10.073802028681357, flow_size = 0.038578MB
ratio = 3.0291407790199942, flow_size = 18.959749MB
ratio = 11.470852179904647, flow_size = 4.195146MB
ratio = 2.4468244769996583, flow_size = 1.332679MB
ratio = 6.2066791854856165, flow_size = 8.445282MB
ratio = 12.710528619947558, flow_size = 2.490424MB
ratio = 12.106777996550663, flow_size = 2.343455MB
ratio = 3.2655282047920284, flow_size = 0.314254MB
ratio = 11.37135494409553, flow_size = 4.137258MB
ratio = 5.331314325452016, flow_size = 8.526204MB
ratio = 10.46105552700783, flow_size = 3.896323MB
ratio = 5.751717645861558, flow_size = 9.278425MB
ratio = 2.150745482288381, flow_size = 1.645341MB
ratio = 4.894558719050404, flow_size = 9.821997MB
ratio = 2.8704663212435233, flow_size = 0.056243MB
ratio = 13.007536034502326, flow_size = 3.054993MB
ratio = 5.757373588321175, flow_size = 9.811998MB
ratio = 9.009222441849774, flow_size = 1.977967MB
ratio = 14.742219230541822, flow_size = 2.572867MB
ratio = 3.097786648432543, flow_size = 1.8384MB
ratio = 2.8158820477904225, flow_size = 1.373706MB
ratio = 3.342422584788089, flow_size = 0.953363MB
ratio = 4.2668027276801395, flow_size = 1.871677MB
ratio = 4.034197096286244, flow_size = 0.794062MB
ratio = 5.122982181040627, flow_size = 1.99398MB
ratio = 6.803680428436302, flow_size = 6.913288MB
ratio = 8.049701114189707, flow_size = 5.008517MB
ratio = 16.008993842891424, flow_size = 1.232796MB
ratio = 12.598257751670012, flow_size = 2.403722MB
ratio = 12.448542259634934, flow_size = 1.035744MB
ratio = 18.36698483997754, flow_size = 0.008389MB
ratio = 2.4177671981190563, flow_size = 1.941511MB
ratio = 2.122845980752175, flow_size = 1.529457MB
ratio = 3.4321348982062556, flow_size = 20.502974MB
ratio = 2.363548197096959, flow_size = 29.515987MB
ratio = 9.601847224817385, flow_size = 5.391917MB
ratio = 3.9574538247806736, flow_size = 7.208449MB
ratio = 5.568088399441657, flow_size = 9.797175MB
ratio = 2.0565236607483044, flow_size = 3.815273MB
ratio = 2.9413498557934394, flow_size = 21.907464MB
ratio = 7.780738946093277, flow_size = 0.009438MB
ratio = 6.478769433172124, flow_size = 7.626463MB
ratio = 4.840947992276133, flow_size = 8.8699MB
ratio = 2.341132901270937, flow_size = 0.043906MB
ratio = 2.265348674503502, flow_size = 1.62402MB
ratio = 14.913267200938233, flow_size = 2.391192MB
ratio = 10.932220543806647, flow_size = 2.270999MB
ratio = 9.212805090464393, flow_size = 4.798312MB
ratio = 3.3624466967430937, flow_size = 1.494343MB
ratio = 5.807790490652982, flow_size = 7.23928MB
ratio = 11.22791578537017, flow_size = 4.430432MB
ratio = 2.2392403720338083, flow_size = 1.588548MB
ratio = 5.8648083722355, flow_size = 9.169213MB
ratio = 3.1161940442345686, flow_size = 1.882423MB
ratio = 10.369186599291123, flow_size = 3.776574MB
ratio = 8.096715146572425, flow_size = 10.432224MB
ratio = 2.6579748668458585, flow_size = 1.104758MB
ratio = 8.898605728896168, flow_size = 1.99205MB
ratio = 2.1967883887902415, flow_size = 1.601645MB
ratio = 13.594932627984848, flow_size = 3.157946MB
ratio = 8.408414270014458, flow_size = 9.257602MB
ratio = 7.620421790514701, flow_size = 1.695585MB
ratio = 2.625163468857963, flow_size = 1.735421MB
ratio = 14.605912393008703, flow_size = 2.437795MB
ratio = 12.688686768717359, flow_size = 2.818681MB
ratio = 3.9381027326292015, flow_size = 17.203981MB
ratio = 3.103211291371522, flow_size = 1.259347MB
ratio = 7.626257368731002, flow_size = 3.912406MB
ratio = 2.554822693376305, flow_size = 8.617831MB
ratio = 2.848612037093157, flow_size = 2.26368MB
ratio = 12.564403416443792, flow_size = 0.04042MB
ratio = 12.084385841590894, flow_size = 3.058251MB
ratio = 2.90418438855264, flow_size = 23.873504MB
ratio = 2.2761954190021454, flow_size = 1.625827MB
ratio = 12.130007042557168, flow_size = 3.221701MB
ratio = 2.1396463075393846, flow_size = 1.570091MB
ratio = 3.687063985308266, flow_size = 18.262997MB
ratio = 10.73913551857193, flow_size = 2.350357MB
ratio = 3.233633712921823, flow_size = 25.922863MB
ratio = 6.128484424146381, flow_size = 8.828737MB
ratio = 20.427929484963705, flow_size = 0.005708MB
ratio = 2.898957048849485, flow_size = 25.883104MB
ratio = 2.0193935199464383, flow_size = 1.487724MB
ratio = 13.749893378729505, flow_size = 3.230236MB
ratio = 12.017277766012604, flow_size = 3.168871MB
ratio = 12.928220538176362, flow_size = 2.891029MB
ratio = 11.29113048831472, flow_size = 5.094617MB
ratio = 12.919856353001832, flow_size = 2.585824MB
ratio = 8.857804260266578, flow_size = 1.09936MB
ratio = 6.950331301915488, flow_size = 1.071838MB
ratio = 2.5690568703638292, flow_size = 0.003471MB
ratio = 9.729977873516122, flow_size = 4.025657MB
ratio = 6.708914196327375, flow_size = 9.390031MB
ratio = 6.9998216401254085, flow_size = 7.191337MB
ratio = 12.82449061126648, flow_size = 3.186161MB
ratio = 2.6009832945796774, flow_size = 26.537145MB
ratio = 2.132117416067633, flow_size = 0.637215MB
ratio = 5.3287566792312155, flow_size = 9.164881MB
ratio = 8.12153947747168, flow_size = 4.128744MB
ratio = 3.3061026663193163, flow_size = 1.870934MB
ratio = 11.512911274665408, flow_size = 3.18184MB
ratio = 5.60067787119704, flow_size = 9.530427MB
ratio = 2.6143573365686557, flow_size = 1.239189MB
ratio = 2.703875072296125, flow_size = 1.469502MB
ratio = 18.975376264149354, flow_size = 1.65104MB
ratio = 4.162449258626034, flow_size = 18.989389MB
ratio = 10.764812938183773, flow_size = 3.410754MB
ratio = 2.7700375832346094, flow_size = 1.118241MB
ratio = 2.872259222600614, flow_size = 1.324132MB
ratio = 2.181214703259685, flow_size = 0.070763MB
ratio = 2.1927409261576973, flow_size = 0.07373MB
ratio = 2.665784939373307, flow_size = 29.315249MB
ratio = 8.383824689884808, flow_size = 9.817547MB
ratio = 9.985448894878576, flow_size = 4.876078MB
ratio = 9.879883661930995, flow_size = 5.167839MB
ratio = 17.599450328347476, flow_size = 1.343455MB
ratio = 2.2991000271453528, flow_size = 1.615826MB
ratio = 3.1498260746787836, flow_size = 1.760655MB
ratio = 12.547191713947619, flow_size = 2.553074MB
ratio = 3.5273393613971473, flow_size = 1.441576MB
ratio = 2.609240506329114, flow_size = 0.090643MB
ratio = 13.147607383724553, flow_size = 2.390502MB
ratio = 2.374674263504262, flow_size = 0.172214MB
ratio = 9.569597627338567, flow_size = 4.454605MB
ratio = 10.451695201545883, flow_size = 4.315528MB
ratio = 4.000885385262683, flow_size = 14.303214MB
ratio = 4.285466718270725, flow_size = 1.966997MB
ratio = 26.69736070381232, flow_size = 0.00388MB
ratio = 2.4336988634851346, flow_size = 1.694694MB
ratio = 36.98563130541119, flow_size = 0.02839MB
ratio = 3.1128997110286267, flow_size = 23.000006MB
ratio = 10.42652453654953, flow_size = 5.146593MB
ratio = 9.720913467862875, flow_size = 2.168952MB
ratio = 2.608099209833187, flow_size = 1.749809MB
ratio = 2.0969121606461747, flow_size = 1.603319MB
ratio = 3.367503339236176, flow_size = 1.87567MB
ratio = 15.104217205526908, flow_size = 5.300833MB
ratio = 4.660576468735234, flow_size = 0.053634MB
ratio = 13.962072918341624, flow_size = 2.249898MB
ratio = 20.562158451079345, flow_size = 2.973269MB
ratio = 3.44932693795451, flow_size = 0.056341MB
ratio = 7.96169879149457, flow_size = 6.76353MB
ratio = 11.240825376240627, flow_size = 2.183094MB
ratio = 2.8226017134734334, flow_size = 1.764963MB
ratio = 6.048566925273312, flow_size = 7.540529MB
ratio = 19.322233200614356, flow_size = 1.169613MB
ratio = 3.3195482801534295, flow_size = 23.230099MB
ratio = 12.198112084510893, flow_size = 2.607457MB
ratio = 3.27138232586511, flow_size = 21.176585MB
ratio = 7.037517234349601, flow_size = 8.795346MB
ratio = 6.771305792332903, flow_size = 9.200425MB
ratio = 2.024392219108858, flow_size = 0.638595MB
ratio = 10.572342359796718, flow_size = 3.9038MB
ratio = 13.152577395176154, flow_size = 3.481011MB
ratio = 12.062683412375828, flow_size = 3.491054MB
ratio = 5.331018451256719, flow_size = 0.72313MB
ratio = 3.761116405169984, flow_size = 1.67954MB
ratio = 7.723378669704424, flow_size = 8.372767MB
ratio = 11.356054577866603, flow_size = 3.769474MB
ratio = 10.34647574871433, flow_size = 0.068657MB
ratio = 3.48085640796168, flow_size = 25.032957MB
ratio = 11.455854612241794, flow_size = 3.980507MB
ratio = 2.5050430717284966, flow_size = 2.430185MB
ratio = 2.751802385008518, flow_size = 5.153238MB
ratio = 6.117322926471691, flow_size = 8.493474MB
ratio = 9.76504721515735, flow_size = 4.033786MB
ratio = 18.842539682539684, flow_size = 1.547135MB
